T,P,rho,h,cp,mu,k
691.0,26.5,152.46980401105117,2693012.0479952083,9031.869594443226,2.9539304515017012e-05,0.14200915170458595
692.0,26.5,150.8613797290993,2701936.1802286515,8818.644804262241,2.950871072738597e-05,0.14031053405607524
693.0,26.5,149.31687922782427,2710653.5725286365,8618.181083507769,2.9481988544595446e-05,0.1387071107408767
694.0,26.5,147.83181756999363,2719176.3983966573,8429.328948049722,2.945882951559141e-05,0.1371912919209389
695.0,26.5,146.40215352385928,2727515.7519625067,8251.075269187724,2.9438957850989492e-05,0.13575628607862944
696.0,26.5,145.024233642931,2735681.774129164,8082.523534517137,2.9422126114297618e-05,0.13439599710443512
697.0,26.5,143.6947448101692,2743683.760711471,7922.877438918979,2.9408111588180492e-05,0.13310493696207815
698.0,26.5,142.41067376540565,2751530.255566349,7771.427170576097,2.9396713194296268e-05,0.1318781512439906
699.0,26.5,141.169272426646,2759229.131147588,7627.53789092093,2.9387748869746804e-05,0.13071115544651915
700.0,26.5,139.96802804420045,2766787.6584715196,7490.640010634171,2.9381053322244165e-05,0.12959988020198632
701.0,26.5,138.8046374064567,2774212.568123992,7360.220943855269,2.9376476101026284e-05,0.1285406240285476
702.0,26.5,137.67698445874476,2781510.103653887,7235.818085234138,2.9373879932328087e-05,0.12753001241733017
703.0,26.5,136.58312081048203,2788686.0684688324,7117.01280350126,2.9373139277554287e-05,0.12656496228379283
704.0,26.5,135.52124869712603,2795745.8671625727,7003.425283982614,2.937413907975928e-05,0.1256426509776493
705.0,26.5,134.48970603711274,2802694.5420520217,6894.710083261522,2.9376773670025192e-05,0.12476048918133786
706.0,26.5,133.48695328372986,2809536.8055780157,6790.552283771911,2.938094581016358e-05,0.1239160971375041
707.0,26.5,132.51156182063127,2816277.0691218274,6690.664155846151,2.9386565852089197e-05,0.12310728373636684
708.0,26.5,131.56220368960302,2822919.4687053347,6594.782250662838,2.93935509974125e-05,0.122332028068079
709.0,26.5,130.6376424720867,2829467.887972857,6502.66486045423,2.9401824643419623e-05,0.12158846310648891
710.0,26.5,129.73672517312804,2835925.978794499,6414.089792848301,2.941131580376642e-05,0.12087486124146421
711.0,26.5,128.85837497899698,2842297.179782222,6328.852414825965,2.942195859399707e-05,0.12018962141916287
712.0,26.5,128.00158477853412,2848584.7329688976,6246.763928842834,2.943369177347928e-05,0.1195312576848798
713.0,26.5,127.16541135402868,2854791.6988663017,6167.649849498023,2.94464583365823e-05,0.11889838895262551
714.0,26.5,126.34897016066802,2860920.970088746,6091.348653963422,2.9460205146957614e-05,0.11828972985042177
715.0,26.5,125.55143062474515,2866975.2837044634,6017.710583403169,2.9474882609648893e-05,0.1177040825112355
716.0,26.5,124.77201190025718,2872957.2324557146,5946.596575964856,2.949044437648984e-05,0.11714032919719762
717.0,26.5,124.00997903153335,2878869.274970699,5877.877314730851,2.9506847080865828e-05,0.11659742565979632
718.0,26.5,123.26463947636331,2884713.745074864,5811.432376376771,2.952405009844095e-05,0.11607439515154788
719.0,26.5,122.5353399499089,2890492.860296091,5747.149468271394,2.9542015330897e-05,0.1155703230155764
720.0,26.5,121.82146355469692,2896208.729646721,5684.9237434351,2.9560707010113847e-05,0.11508435178891592
721.0,26.5,121.12242716625973,2901863.360755632,5624.657184198814,2.9580091520544644e-05,0.1146156767633749
722.0,26.5,120.43767904770425,2907458.666414952,5566.25804661999,2.9600137237821663e-05,0.11416354195474028
723.0,26.5,119.76669666967378,2912996.47059868,5509.640358746921,2.962081438186788e-05,0.11372723643706543
724.0,26.5,119.1089847149336,2918478.5140039427,5454.72346670851,2.964209488299848e-05,0.1133060910039586
725.0,26.5,118.46407324921728,2923906.4591600476,5401.431623366829,2.9663952259676278e-05,0.1128994751232735
726.0,26.5,117.83151604205699,2929281.8951455094,5349.693614923132,2.968636150674105e-05,0.1125067941554981
727.0,26.5,117.2108890231415,2934606.341948986,5299.442421431289,2.9709298993068906e-05,0.1121274868095305
728.0,26.5,116.60178886135154,2939881.254506146,5250.61490766048,2.973274236773597e-05,0.11176102281250247
729.0,26.5,116.00383165499855,2945108.0264412803,5203.151541169584,2.975667047386378e-05,0.11140690077288852
730.0,26.5,115.41665172304394,2950287.993539403,5156.996134823687,2.9781063269414774e-05,0.11106464621842844
731.0,26.5,114.8399004881319,2955422.4369720877,5112.095611300499,2.9805901754285297e-05,0.11073380979237013
732.0,26.5,114.27324544323697,2960512.586297857,5068.39978741363,2.9831167903112976e-05,0.11041396559330795
733.0,26.5,113.71636919455834,2965559.6222560094,5025.861176322037,2.985684460327735e-05,0.11010470964543216
734.0,26.5,113.16896857404083,2970564.6793708764,4984.43480590798,2.9882915597626284e-05,0.10980565848737615
735.0,26.5,112.63075381555991,2975528.848381886,4944.078051792586,2.99093654315088e-05,0.10951644786905447
736.0,26.5,112.10144778939296,2980453.1785133895,4904.750483621996,2.9936179403737213e-05,0.10923673154695858
737.0,26.5,111.58078529012244,2985338.6795969056,4866.413723401889,2.996334352113922e-05,0.108966180169327
738.0,26.5,111.06851237357787,2990186.3240572396,4829.0313147855795,2.999084445639376e-05,0.10870448024345317
739.0,26.5,110.56438573883862,2994997.0487729856,4792.568602333439,3.001866950887444e-05,0.10845133317814451
740.0,26.5,110.06817215169177,2999771.756820863,4756.99261986165,3.0046806568250638e-05,0.10820645439502302
741.0,26.5,109.5796479062654,3004511.319112656,4722.271987086104,3.0075244080619918e-05,0.10796957250294913
742.0,26.5,109.09859832186274,3009216.5759325987,4688.376813846565,3.0103971016966963e-05,0.10774042853039555
743.0,26.5,108.62481727228001,3013888.338382549,4655.27861126554,3.01329768437627e-05,0.10751877521106988
744.0,26.5,108.15810674514248,3018527.3897414966,4622.950209259252,3.016225149553451e-05,0.10730437631852316
745.0,26.5,107.69827642899445,3023134.48674558,4591.3656798728425,3.019178534925359e-05,0.10709700604585944
746.0,26.5,107.24514332608884,3027710.360794118,4560.500265962604,3.0221569200399204e-05,0.10689644842701787
747.0,26.5,106.79853138898743,3032255.719086827,4530.330314791742,3.025159424057212e-05,0.10670249679640567
748.0,26.5,106.35827117924472,3036771.2456969274,4500.833216146322,3.0281852036540026e-05,0.10651495328394389
749.0,26.5,105.924199546595,3041257.602584476,4471.987344613875,3.0312334510608832e-05,0.1063336283428447
750.0,26.5,105.49615932718785,3045715.43055391,4443.7720056990975,3.034303392222136e-05,0.10615834030766533
751.0,26.5,105.0739990595398,3050145.3501595105,4416.1673854801165,3.0373942850694914e-05,0.10598891498039541
752.0,26.5,104.65757271697278,3054547.9625621904,4389.15450353467,3.04050541790148e-05,0.10582518524251883
753.0,26.5,104.24673945541495,3058923.850340701,4362.715168889398,3.04363610786091e-05,0.10566699069116733
754.0,26.5,103.84136337551661,3063273.578260259,4336.831938766059,3.046785699503533e-05,0.10551417729763125
755.0,26.5,103.4413132981296,3067597.694001179,4311.488079918347,3.049953563451522e-05,0.10536659708664112
756.0,26.5,103.04646255225872,3071896.7288500937,4286.667532369758,3.053139095125941e-05,0.1052241078349545
757.0,26.5,102.65668877467124,3076171.198356025,4262.354875379122,3.0563417135527785e-05,0.10508657278790567
758.0,26.5,102.27187372040544,3080421.6029534694,4238.535295474285,3.059560860237587e-05,0.10495386039267611
759.0,26.5,101.89190308348128,3084648.428554488,4215.194556407851,3.0627959981041454e-05,0.10482584404714587
760.0,26.5,101.51666632716166,3088852.1471116673,4192.318970900129,3.0660466104928804e-05,0.104702401863269
761.0,26.5,101.14605652316686,3093033.217153648,4169.895374045701,3.069312200215152e-05,0.10458341644400204
762.0,26.5,100.77997019928279,3097192.0842948575,4147.9110982693355,3.0725922886597555e-05,0.10446877467288547
763.0,26.5,100.41830719484592,3101329.1817209166,4126.3539497261845,3.075886414948308e-05,0.10435836751544537
764.0,26.5,100.06097052362502,3105444.9306511497,4105.212186049115,3.079194135136375e-05,0.1042520898316469
765.0,26.5,99.707866243652,3109539.7407794483,4084.4744953536488,3.0825150214574785e-05,0.10415241561136172
766.0,26.5,99.35890333358698,3113614.010694757,4064.129976417609,3.085848661607295e-05,0.10405403426564946
767.0,26.5,99.01399357522793,3117668.128282284,4044.1681199588093,3.089194658065561e-05,0.10395949383492786
768.0,26.5,98.67305144180783,3121702.471106516,4024.5787909399623,3.0925526274533677e-05,0.10386870279017218
769.0,26.5,98.33599399173991,3125717.406777007,4005.3522118350156,3.095922199923708e-05,0.10378157271778794
770.0,26.5,98.00274076749781,3129713.2932979134,3986.4789467959836,3.0993030185832633e-05,0.10369801818413311
771.0,26.5,97.67321369933876,3133690.4794020983,3967.9498866637973,3.102694738943564e-05,0.10361795660711896
772.0,26.5,97.34733701359364,3137649.3048706655,3949.7562347706444,3.106097028399801e-05,0.10354130813445983
773.0,26.5,97.02503714527101,3141590.100838661,3931.889493485089,3.1095095657356554e-05,0.10346799552817312
774.0,26.5,96.70624265473205,3145513.190087674,3914.341451454537,3.112932040652644e-05,0.10339794405495609
775.0,26.5,96.39088414821568,3149418.8873260114,3897.1041715029983,3.11636415332256e-05,0.10333108138209321
776.0,26.5,96.07889420200094,3153307.4994570827,3880.1699791447086,3.119805613961697e-05,0.10326733747856903
777.0,26.5,95.77020729001251,3157179.325836583,3863.531451677197,3.1232561424256275e-05,0.10320664452108552
778.0,26.5,95.46475971468237,3161034.6585190664,3847.1814078195202,3.1267154678233625e-05,0.10314893680469986
779.0,26.5,95.16248954089609,3164873.782494388,3831.112897863931,3.130183328149851e-05,0.10309415065781964
780.0,26.5,94.86333653286133,3168696.9759145593,3815.31919431131,3.1336594699357596e-05,0.10304222436130887
781.0,26.5,94.56724209374406,3172504.51031147,3799.793782962496,3.137143647913627e-05,0.10299309807147193
782.0,26.5,94.27414920793176,3176296.6508059064,3784.530354439722,3.140635624699488e-05,0.1029467137467018
783.0,26.5,93.98400238578598,3180073.656308314,3769.522796113816,3.144135170489126e-05,0.10290301507758813
784.0,26.5,93.69674761075916,3183835.7797116595,3754.765184414515,3.147642062768185e-05,0.10286194742029477
785.0,26.5,93.41233228875574,3187583.2680767984,3740.251777502686,3.151156086035408e-05,0.10282345773303156
786.0,26.5,93.13070519962433,3191316.3628106946,3725.9770082844675,3.154677031538302e-05,0.10278749451545009
787.0,26.5,92.85181645067632,3195035.2998377974,3711.9354777488115,3.158204697020584e-05,0.1027540077508083
788.0,26.5,92.57561743212902,3198740.309764929,3698.1219486107993,3.161738886480801e-05,0.10272294885075671
789.0,26.5,92.30206077438207,3202431.618039946,3684.53133924449,3.165279409941551e-05,0.10269427060260782
790.0,26.5,92.0311003070341,3206109.4451044854,3671.158717889713,3.168826083228764e-05,0.10266792711895745
791.0,26.5,91.76269101955965,3209774.006541041,3657.999297118503,3.172378727760528e-05,0.10264387378953815
792.0,26.5,91.49678902356447,3213425.5132146333,3645.048428547498,3.175937170344982e-05,0.10262206723518706
793.0,26.5,91.23335151654508,3217064.171409304,3632.301597783516,3.1795012429868397e-05,0.10260246526382127
794.0,26.5,90.9723367470822,3220690.182959675,3619.754419590361,3.183070782702095e-05,0.10258502682831906
795.0,26.5,90.7137039813998,3224303.7453777734,3607.402633265428,3.186645631340514e-05,0.10256971198620903
796.0,26.5,90.45741347122822,3227905.051975343,3595.2420982155954,3.19022563541555e-05,0.10255648186107892
797.0,26.5,90.20342642290916,3231494.2919818154,3583.2687897222254,3.193810645941294e-05,0.1025452986056165
798.0,26.5,89.95170496768817,3235071.650658142,3571.4787948859616,3.19740051827615e-05,0.10253612536620373
799.0,26.5,89.70221213313809,3238637.3094066586,3559.868308742244,3.200995111972888e-05,0.1025289262489863
800.0,26.5,89.45491181566491,3242191.445877153,3548.433630539286,3.2045942906348014e-05,0.10252366628734857
801.0,26.5,89.20976875404654,3245734.2340692696,3537.1711601704837,3.208197921777654e-05,0.1025203114107246
802.0,26.5,88.96674850395809,3249265.844431435,3526.077394753782,3.211805876697165e-05,0.10251882841468166
803.0,26.5,88.72581741344146,3252786.44395644,3515.1489253509167,3.2154180303417634e-05,0.10251918493221583
804.0,26.5,88.48694259927679,3256296.1962737856,3504.38243381987,3.219034261190383e-05,0.10252134940620229
805.0,26.5,88.2500919242174,3259795.261738972,3493.774689794187,3.2226544511350396e-05,0.10252529106294508
806.0,26.5,88.01523397504995,3263283.7975198003,3483.322547783165,3.226278485368013e-05,0.10253097988677658
807.0,26.5,87.78233804144583,3266761.9576798608,3473.0229443873036,3.2299062522733874e-05,0.10253838659565706
808.0,26.5,87.55137409556863,3270229.893259265,3462.872895623619,3.233537643322781e-05,0.10254748261772828
809.0,26.5,87.32231277240645,3273687.7523527793,3452.869494355753,3.2371725529750576e-05,0.10255824006877776
810.0,26.5,87.09512535079908,3277135.680185422,3443.009907824112,3.240810878579868e-05,0.10257063173057258
811.0,26.5,86.86978373512991,3280573.819185647,3433.2913752714376,3.244452520284828e-05,0.10258463103002267
812.0,26.5,86.64626043765591,3284002.3090561954,3423.7112056595374,3.2480973809461895e-05,0.10260021201913755
813.0,26.5,86.42452856144871,3287421.2868427136,3414.266775473025,3.251745366042843e-05,0.10261734935573971
814.0,26.5,86.20456178392295,3290830.88700021,3404.9555266062816,3.255396383593523e-05,0.10263601828490286
815.0,26.5,85.98633434092673,3294231.2414574404,3395.7749643298644,3.259050344077062e-05,0.1026561946210819
816.0,26.5,85.76982101137159,3297622.479679302,3386.722655332896,3.262707160355563e-05,0.10267785473090464
817.0,26.5,85.55499710238217,3301004.7287272997,3377.7962258381704,3.26636674760039e-05,0.10270097551659717
818.0,26.5,85.3418384349418,3304378.113318172,3368.993359786704,3.270029023220831e-05,0.10272553440001472
819.0,26.5,85.13032133001737,3307742.7558807214,3360.3117970888584,3.273693906795331e-05,0.10275150930725285
820.0,26.5,84.92042259514231,3311098.776610947,3351.7493319390965,3.277361320005189e-05,0.10277887865381341
821.0,26.5,84.71211951144144,3314446.2935254993,3343.3038111917012,3.2810311865706334e-05,0.10280762133030244
822.0,26.5,84.50538982107952,3317785.422513562,3334.9731327948834,3.284703432189133e-05,0.10283771668863795
823.0,26.5,84.30021171511727,3321116.277387182,3326.7552442807932,3.288377984475906e-05,0.10286914452874465
824.0,26.5,84.0965638217598,3324438.9699301193,3318.6481413091346,3.292054772906497e-05,0.10290188508571786
825.0,26.5,83.8944251949815,3327753.6099452707,3310.649866262139,3.29573372876137e-05,0.10293591901743473
826.0,26.5,83.69377530351409,3331060.3053007117,3302.75850688878,3.2994147850724044e-05,0.1029712273925962
827.0,26.5,83.49459402018368,3334359.1619744,3294.972194996234,3.30309787657124e-05,0.10300779167918149
828.0,26.5,83.2968616115836,3337650.2840976045,3287.28910518663,3.3067829396393985e-05,0.10304559373329819
829.0,26.5,83.10055872807062,3340933.773997078,3279.7074536372666,3.310469912260098e-05,0.1030846157884123
830.0,26.5,82.9056663940733,3344209.7322360524,3272.22549692258,3.3141587339716935e-05,0.1031248404449429
831.0,26.5,82.71216599869923,3347478.257654055,3264.841530876124,3.317849345822713e-05,0.10316625066020699
832.0,26.5,82.52003928663241,3350739.447405614,3257.5538894910474,3.3215416903283685e-05,0.10320882973870046
833.0,26.5,82.32926834930852,3353993.396997888,3250.360943857501,3.3252357114285415e-05,0.10325256132270239
834.0,26.5,82.13983561635894,3357240.2003272427,3243.2611011355352,3.328931354447155e-05,0.10329742938318892
835.0,26.5,81.95172384731316,3360479.9497148297,3236.2528035621026,3.332628566052882e-05,0.10334341821104656
836.0,26.5,81.7649161235512,3363712.735941165,3229.3345274908515,3.3363272942211576e-05,0.10339051240857107
837.0,26.5,81.57939584049647,3366938.648279801,3222.50478246343,3.340027488197418e-05,0.1034386968812428
838.0,26.5,81.39514670004075,3370157.774530036,3215.7621103111005,3.3437290984615464e-05,0.10348795682976675
839.0,26.5,81.21215270319328,3373370.201048792,3209.105084285512,3.3474320766934585e-05,0.10353827774236798
840.0,26.5,81.03039814294591,3376576.0127815944,3202.532308217512,3.3511363757398075e-05,0.1035896453873319
841.0,26.5,80.84986759734686,3379775.293292756,3196.0424157029543,3.354841949581748e-05,0.10364204580578126
842.0,26.5,80.67054592277634,3382968.12479473,3189.6340693144907,3.358548753303727e-05,0.1036954653046801
843.0,26.5,80.49241824741587,3386154.588176716,3183.3059598383556,3.362256743063269e-05,0.10374989045005642
844.0,26.5,80.31546996490621,3389334.7630325,3177.056805535249,3.365965876061716e-05,0.10380530806043571
845.0,26.5,80.13968672818662,3392508.727687561,3170.885351424418,3.3696761105158746e-05,0.10386170520047759
846.0,26.5,79.96505444350882,3395676.559225492,3164.790368590064,3.37338740563057e-05,0.1039190691748074
847.0,26.5,79.7915592646214,3398838.333513719,3158.770653509304,3.3770997215720336e-05,0.10397738752203645
848.0,26.5,79.61918758711712,3401994.125228566,3152.825027400861,3.380813019442127e-05,0.10403664800896402
849.0,26.5,79.44792604293872,3405144.007879693,3146.952335593765,3.3845272612533607e-05,0.10409683862495356
850.0,26.5,79.27776149503852,3408288.0538338767,3141.151446915359,3.388242409904671e-05,0.1041579475764783
851.0,26.5,79.10868103218483,3411426.334338229,3135.4212530978566,3.391958429157946e-05,0.10421996328182885
852.0,26.5,78.94067196391238,3414558.919542804,3129.760668202879,3.395675283615258e-05,0.10428287436597791
853.0,26.5,78.77372181561095,3417685.878522651,3124.1686280632725,3.399392938696788e-05,0.10434666965559618
854.0,26.5,78.60781832374836,3420807.2792993067,3118.644089741638,3.40311136061942e-05,0.10441133817421384
855.0,26.5,78.44294943122247,3423923.188861771,3113.1860310049556,3.4068305163759645e-05,0.1044768691375234
856.0,26.5,78.27910328283922,3427033.6731869467,3107.7934498147797,3.410550373715023e-05,0.10454325194881767
857.0,26.5,78.11626822091237,3430138.7972595906,3102.4653638324517,3.414270901121423e-05,0.10461047619455892
858.0,26.5,77.95443278098016,3433238.625091766,3097.200809938789,3.417992067797263e-05,0.10467853164007526
859.0,26.5,77.79358568763656,3436333.2197418385,3091.9988437678135,3.421713843643489e-05,0.10474740822537806
860.0,26.5,77.63371585047261,3439422.643332989,3086.8585392539785,3.42543619924203e-05,0.10481709606109803
861.0,26.5,77.47481236012477,3442506.957071304,3081.7789881924905,3.429159105838451e-05,0.1048875854245349
862.0,26.5,77.31686448442662,3445586.2212634124,3076.759299812232,3.4328825353250975e-05,0.10495886675581702
863.0,26.5,77.15986166466122,3448660.49533372,3071.7986003609267,3.4366064602247565e-05,0.10503093065416728
864.0,26.5,77.00379351191025,3451729.837841218,3066.896032702067,3.440330853674757e-05,0.10510376787427117
865.0,26.5,76.84864980349819,3454794.3064959077,3062.0507559232833,3.4440556894115446e-05,0.10517736932274459
866.0,26.5,76.69442047952715,3457853.9581748294,3057.261944955726,3.447780941755705e-05,0.10525172605469675
867.0,26.5,76.54109563950061,3460908.8489377243,3052.5287902041136,3.4515065855973904e-05,0.10532682927038566
868.0,26.5,76.38866553903324,3463959.0340423193,3047.850497187125,3.455232596382181e-05,0.10540267031196322
869.0,26.5,76.237120586644,3467004.567959276,3043.226286187746,3.4589589500973376e-05,0.10547924066030634
870.0,26.5,76.08645134062972,3470045.5043867794,3038.6553919133066,3.462685623258437e-05,0.10555653193193129
871.0,26.5,75.93664850601775,3473081.8962647915,3034.1370631648406,3.4664125928963924e-05,0.10563453587598899
872.0,26.5,75.78770293159423,3476113.7957889936,3029.670562515525,3.470139836544825e-05,0.10571324437133808
873.0,26.5,75.63960560700644,3479141.2544243867,3025.255165997859,3.4738673322277984e-05,0.10579264942369264
874.0,26.5,75.49234765993691,3482164.322918618,3020.8901627993337,3.477595058447878e-05,0.10587274316284341
875.0,26.5,75.34592035334678,3485183.051314968,3016.5748549663285,3.4813229941745366e-05,0.10595351783994836
876.0,26.5,75.20031508278733,3488197.4889650755,3012.308557115948,3.485051118832868e-05,0.1060349658248917
877.0,26.5,75.05552337377635,3491207.6845413633,3008.0905961555723,3.4887794122926034e-05,0.10611707960370764
878.0,26.5,74.91153687923898,3494213.686049194,3003.920311009884,3.4925078548574554e-05,0.10619985177606839
879.0,26.5,74.76834737700993,3497215.540838753,2999.797052355123,3.496236427254711e-05,0.10628327505283176
880.0,26.5,74.62594676739587,3500213.2956166663,2995.720182360352,3.499965110625143e-05,0.10636734225364895
881.0,26.5,74.48432707079654,3503206.9964573747,2991.6890744355264,3.503693886513167e-05,0.10645204630462836
882.0,26.5,74.3434804253824,3506196.688814243,2987.7031129861543,3.507422736857286e-05,0.10653738023605465
883.0,26.5,74.20339908482715,3509182.417530441,2983.7616931743332,3.511151643980762e-05,0.10662333718015975
884.0,26.5,74.06407541609435,3512164.226849585,2979.8642206860004,3.514880590582575e-05,0.10670991036894639
885.0,26.5,73.92550189727595,3515142.160426137,2976.010111504172,3.5186095597285775e-05,0.1067970931320586
886.0,26.5,73.78767111548115,3518116.2613356058,2972.198791688022,3.52233853484292e-05,0.10688487889470082
887.0,26.5,73.6505757647751,3521086.5720845014,2968.4296971576127,3.5260674996996886e-05,0.10697326117560191
888.0,26.5,73.51420864416487,3524053.134620101,2964.7022734841057,3.529796438414753e-05,0.10706223358502251
889.0,26.5,73.37856265563254,3527015.9903399926,2961.0159756852986,3.533525335437849e-05,0.10715178982280466
890.0,26.5,73.24363080221322,3529975.180101418,2957.3702680263264,3.537254175544849e-05,0.10724192367646065
891.0,26.5,73.10940618611698,3532930.7442304315,2953.7646238253715,3.540982943830247e-05,0.10733262901930116
892.0,26.5,72.97588200689442,3535882.722530853,2950.1985252642517,3.5447116256998184e-05,0.10742389980859912
893.0,26.5,72.84305155964293,3538831.1542930324,2946.671463203716,3.548440206863502e-05,0.10751573008378933
894.0,26.5,72.71090823325424,3541776.0783024547,2943.182937003343,3.5521686733284355e-05,0.10760811396470042
895.0,26.5,72.57944550870154,3544717.532848131,2939.7324543458903,3.5558970113921805e-05,0.10770104564981932
896.0,26.5,72.44865695736407,3547655.55573085,2936.319531065963,3.559625207636125e-05,0.10779451941458412
897.0,26.5,72.31853623939041,3550590.1842712406,2932.943690982893,3.5633532489190446e-05,0.10788852960970652
898.0,26.5,72.18907710209753,3553521.4553176765,2929.6044657377042,3.567081122370841e-05,0.10798307065951965
899.0,26.5,72.06027337840513,3556449.405254015,2926.3013946340297,3.5708088153864204e-05,0.1080781370603504
900.0,26.5,71.93211898530517,3559374.0700071794,2923.0340244829063,3.5745363156197447e-05,0.10817372337891501
901.0,26.5,71.80460792236433,3562295.4850546056,2919.8019094512933,3.578263610978021e-05,0.10826982425073509
902.0,26.5,71.6777342702599,3565213.6854315023,2916.604610914247,3.5819906896160325e-05,0.10836643437857241
903.0,26.5,71.55149218934696,3568128.705738003,2913.441697310625,3.5857175399306345e-05,0.10846354853088117
904.0,26.5,71.42587591825729,3571040.580146147,2910.3127440022436,3.589444150555355e-05,0.10856116154027469
905.0,26.5,71.30087977252785,3573949.342406746,2907.2173331363597,3.593170510355157e-05,0.10865926830200488
906.0,26.5,71.17649814325952,3576855.025856094,2904.1550535114316,3.5968966084213114e-05,0.10875786377245225
907.0,26.5,71.05272549580427,3579757.663422551,2901.1255004460295,3.6006224340664115e-05,0.10885694296762406
908.0,26.5,70.92955636848005,3582657.2876330046,2898.1282756508144,3.604347976819494e-05,0.10895650096165764
909.0,26.5,70.80698537131363,3585553.9306192007,2895.1629871035298,3.608073226421294e-05,0.10905653288532674
910.0,26.5,70.68500718480979,3588447.624123937,2892.2292489268943,3.611798172819611e-05,0.10915703392454804
911.0,26.5,70.5636165587461,3591338.399507162,2889.3266812693237,3.6155228061647795e-05,0.10925799931888411
912.0,26.5,70.44280831099393,3594226.2877519373,2886.454910188421,3.619247116805269e-05,0.10935942436004016
913.0,26.5,70.32257732636319,3597111.319470285,2883.613567537137,3.622971095283368e-05,0.10946130439035061
914.0,26.5,70.20291855547171,3599993.5249089384,2880.8022908525504,3.626694732330986e-05,0.10956363480125127
915.0,26.5,70.08382701363819,3602872.933954957,2878.0207232471917,3.630418018865557e-05,0.10966641103173397
916.0,26.5,69.96529777979761,3605749.5761412596,2875.2685133028267,3.634140945986032e-05,0.10976962856677706
917.0,26.5,69.84732599543925,3608623.4806520385,2872.5453149666623,3.6378635049689826e-05,0.10987328293574862
918.0,26.5,69.72990686356654,3611494.676328075,2869.850787449894,3.6415856872647696e-05,0.10997736971077443
919.0,26.5,69.6130356476782,3614363.1916719484,2867.184595128537,3.645307484493846e-05,0.11008188450506687
920.0,26.5,69.49670767077002,3617229.0548531576,2864.5464074464753,3.649028888443104e-05,0.11018682297120475
921.0,26.5,69.38091831435693,3620092.293713139,2861.9358988206895,3.652749891062334e-05,0.11029218079935862
922.0,26.5,69.26566301751485,3622952.935770196,2859.352748548581,3.6564704844607604e-05,0.11039795371545098
923.0,26.5,69.15093727594193,3625811.0082243313,2856.796640717361,3.660190660903656e-05,0.11050413747924187
924.0,26.5,69.0367366410385,3628666.53796199,2854.2672641154363,3.663910412809049e-05,0.11061072788232844
925.0,26.5,68.92305671900552,3631519.5515607223,2851.7643121457527,3.66762973274448e-05,0.11071772074604547
926.0,26.5,68.8098931699607,3634370.075293753,2849.287482741032,3.671348613423865e-05,0.11082511191925187
927.0,26.5,68.69724170707282,3637218.1351344706,2846.8364782808685,3.675067047704415e-05,0.11093289727598676
928.0,26.5,68.5850980957122,3640063.75676083,2844.4110055106235,3.6787850285836225e-05,0.11104107271297509
929.0,26.5,68.47345815261878,3642906.9655596865,2842.010775462092,3.682502549196341e-05,0.1111496341469616
930.0,26.5,68.362317745086,3645747.78663103,2839.6355033758737,3.6862196028118915e-05,0.111258577511846
931.0,26.5,68.25167279016085,3648586.2447921713,2837.2849086254246,3.689936182831286e-05,0.11136789875559075
932.0,26.5,68.14151925385947,3651422.364581825,2834.958714642734,3.6936522827844725e-05,0.11147759383686645
933.0,26.5,68.0318531503978,3654256.1702641426,2832.656648845596,3.6973678963276626e-05,0.11158765872139334
934.0,26.5,67.92267054143737,3657087.685832647,2830.3784425664307,3.701083017240714e-05,0.11169808937793248
935.0,26.5,67.81396753534541,3659916.93501413,2828.1238309826194,3.704797639424591e-05,0.11180888177387034
936.0,26.5,67.7057402864694,3662743.941272453,2825.892553048313,3.708511756898845e-05,0.11192003187032892
937.0,26.5,67.5979849944251,3665568.727812291,2823.6843514276775,3.712225363799188e-05,0.11203153561672426
938.0,26.5,67.49069790339857,3668391.3175828094,2821.4989724295488,3.7159384543751e-05,0.11214338894467729
939.0,26.5,67.3838753014611,3671211.7332812822,2819.336165943457,3.719651022987504e-05,0.1122555877611641
940.0,26.5,67.27751351989738,3674029.9973566313,2817.1956853769807,3.723363064106483e-05,0.11236812794076827
941.0,26.5,67.17160893254612,3676846.1320129265,2815.077287594411,3.727074572309048e-05,0.11248100531686765
942.0,26.5,67.06615795515326,3679660.159212799,2812.9807328566867,3.730785542276969e-05,0.11259421567155345
943.0,26.5,66.96115704473692,3682472.100680817,2810.9057847625677,3.734495968794634e-05,0.11270775472402754
944.0,26.5,66.85660269896474,3685281.9779067948,2808.8522101910316,3.738205846746978e-05,0.11282161811717092
945.0,26.5,66.75249145554226,3688089.812149039,2806.8197792448395,3.741915171117436e-05,0.11293580140189072
946.0,26.5,66.64881989161306,3690895.6244375496,2804.808265195264,3.745623936985961e-05,0.11305030001876194
947.0,26.5,66.54558462316956,3693699.4355771565,2802.817444427949,3.7493321395270696e-05,0.1131651092763405
948.0,26.5,66.44278230447509,3696501.2661506147,2800.8470963898585,3.75303977400794e-05,0.11328022432535736
949.0,26.5,66.34040962749613,3699301.136521632,2798.8970035373163,3.756746835786557e-05,0.1133956401277685
950.0,26.5,66.23846332134525,3702099.066837857,2796.966951285078,3.760453320309879e-05,0.11351135141932063
951.0,26.5,66.13694015173405,3704895.077033811,2795.0567279564434,3.764159223112063e-05,0.11362735266386632
952.0,26.5,66.03583692043594,3707689.1868337747,2793.166124734363,3.7678645398127215e-05,0.11374363799706017
